,Survey,Year,Quarter,DateTime,ShootLat,ShootLong,Depth,Callionymus_lyra_juvenile,Callionymus_lyra_adult,YearQuarter
20015,NS-IBTS,2013,1,27-01-2013 09:43:00 AM,55.7327,0.8687,75,0.0,0.0,45
20016,NS-IBTS,2013,1,27-01-2013 10:44:00 AM,55.2653,7.3858,27,0.0,0.0,45
20017,NS-IBTS,2013,1,27-01-2013 11:03:00 AM,56.2178,-1.4877,60,0.04759048491255755,0.44578639721106095,45
20018,NS-IBTS,2013,1,27-01-2013 11:45:00 AM,57.3697,11.3157,39,0.0,0.0,45
20019,NS-IBTS,2013,1,27-01-2013 01:34:00 PM,56.2857,-0.9557,75,0.0,0.0,45
20020,NS-IBTS,2013,1,27-01-2013 02:16:00 PM,57.4438,10.8383,37,0.32433520515283554,0.18804029671999328,45
20021,NS-IBTS,2013,1,27-01-2013 02:20:00 PM,55.2547,8.1402,18,0.0,0.0,45
20022,NS-IBTS,2013,1,28-01-2013 07:25:00 AM,57.6712,10.9628,32,0.06650369478868358,0.15262636213624195,45
20023,NS-IBTS,2013,1,28-01-2013 07:35:00 AM,53.8579,6.2069,32,0.0638817825885877,0.0,45
20024,NS-IBTS,2013,1,28-01-2013 08:17:00 AM,56.1748,0.8705,85,0.0,0.0,45
20025,NS-IBTS,2013,1,28-01-2013 09:21:00 AM,57.8078,10.9967,49,0.0,0.0,45
20026,NS-IBTS,2013,1,28-01-2013 09:44:00 AM,53.8107,5.9545,34,0.0,0.0,45
20027,NS-IBTS,2013,1,28-01-2013 10:19:00 AM,56.7823,-0.248,80,0.03285163973226016,0.0,45
20028,NS-IBTS,2013,1,28-01-2013 11:18:00 AM,56.1022,1.211,83,0.0,0.0,45
20029,NS-IBTS,2013,1,28-01-2013 12:27:00 PM,57.86,10.9647,74,0.0,0.0,45
20030,NS-IBTS,2013,1,28-01-2013 01:21:00 PM,54.243,6.124,42,0.053401467513592045,0.0,45
20031,NS-IBTS,2013,1,28-01-2013 01:44:00 PM,52.5848,3.355,28,0.0,0.0,45
20032,NS-IBTS,2013,1,28-01-2013 02:09:00 PM,57.8653,11.2215,64,0.0,0.0,45
20033,NS-IBTS,2013,1,28-01-2013 02:43:00 PM,57.2725,-0.7757,80,0.0,0.0,45
20034,NS-IBTS,2013,1,28-01-2013 02:49:00 PM,59.2767,2.355,127,0.0,0.0,45
20035,NS-IBTS,2013,1,28-01-2013 03:32:00 PM,54.253,5.7485,42,0.0,0.0,45
20036,NS-IBTS,2013,1,28-01-2013 03:47:00 PM,52.4306,3.2646,37,0.0,0.0,45
20037,NS-IBTS,2013,1,29-01-2013 07:28:00 AM,53.255,4.1958,32,0.05624896349766889,0.0,45
20038,NS-IBTS,2013,1,29-01-2013 08:36:00 AM,56.8,0.4197,80,0.0,0.11376056553130037,45
20039,NS-IBTS,2013,1,29-01-2013 11:00:00 AM,52.8377,4.0989,30,0.05624896349766889,0.0,45
20040,NS-IBTS,2013,1,29-01-2013 11:30:00 AM,57.1577,0.2203,70,0.0,0.0,45
20041,NS-IBTS,2013,1,29-01-2013 12:10:00 PM,53.4303,1.5416,35,0.0,0.0,45
20042,NS-IBTS,2013,1,29-01-2013 02:25:00 PM,53.6835,1.5313,86,0.0,0.0,45
20043,NS-IBTS,2013,1,29-01-2013 02:28:00 PM,52.6868,3.4151,31,0.0,0.0,45
20044,NS-IBTS,2013,1,29-01-2013 04:10:00 PM,57.3422,1.6008,87,0.0,0.0,45
20045,NS-IBTS,2013,1,30-01-2013 07:29:00 AM,52.4494,3.9245,27,0.0,0.0,45
20046,NS-IBTS,2013,1,30-01-2013 07:31:00 AM,56.5655,1.1975,90,0.0,0.0,45
20047,NS-IBTS,2013,1,30-01-2013 09:40:00 AM,52.2819,4.1336,22,0.14357960948507248,0.08778404634629454,45
20048,NS-IBTS,2013,1,30-01-2013 12:54:00 PM,56.7643,2.5763,70,0.0,0.0,45
20049,NS-IBTS,2013,1,31-01-2013 07:38:00 AM,56.7343,3.6487,60,0.0,0.0,45
20050,NS-IBTS,2013,1,31-01-2013 08:12:00 AM,57.1251,-0.6048,72,0.0,0.0,45
20051,NS-IBTS,2013,1,31-01-2013 11:23:00 AM,56.6356,-0.2875,83,0.060265015051781404,0.2420877046444027,45
20052,NS-IBTS,2013,1,31-01-2013 12:41:00 PM,57.3165,2.6443,80,0.0,0.0,45
20053,NS-IBTS,2013,1,31-01-2013 01:52:00 PM,56.2355,-0.3995,73,0.0,0.33733420200544406,45
20054,NS-IBTS,2013,1,31-01-2013 03:55:00 PM,58.85,3.49,149,0.0,0.0,45
20055,NS-IBTS,2013,1,31-01-2013 04:05:00 PM,57.6087,2.2207,80,0.0,0.0,45
20056,NS-IBTS,2013,1,31-01-2013 04:09:00 PM,56.228,0.228,77,0.0,0.11376056553130037,45
19671,NS-IBTS,2013,1,01-02-2013 07:43:00 AM,57.6743,1.3713,90,0.0,0.0,45
19672,NS-IBTS,2013,1,01-02-2013 07:48:00 AM,56.6985,0.8495,90,0.0,0.0,45
19673,NS-IBTS,2013,1,01-02-2013 07:49:00 AM,57.7717,4.7267,93,0.0,0.0,45
19674,NS-IBTS,2013,1,01-02-2013 08:02:00 AM,56.2245,2.266,77,0.0,0.0,45
19675,NS-IBTS,2013,1,01-02-2013 09:58:00 AM,52.2042,3.6451,29,0.0,0.0,45
19676,NS-IBTS,2013,1,01-02-2013 10:10:00 AM,56.7758,1.3318,95,0.0,0.0,45
19677,NS-IBTS,2013,1,01-02-2013 10:27:00 AM,57.6105,0.8008,110,0.0,0.0,45
19678,NS-IBTS,2013,1,01-02-2013 10:44:00 AM,55.8938,2.2118,80,0.0,0.0,45
19679,NS-IBTS,2013,1,01-02-2013 11:01:00 AM,58.1833,4.55,195,0.0,0.0,45
19680,NS-IBTS,2013,1,01-02-2013 12:50:00 PM,55.8308,1.7946,85,0.0,0.0,45
19681,NS-IBTS,2013,1,01-02-2013 01:24:00 PM,57.1828,1.2123,92,0.0,0.0,45
19682,NS-IBTS,2013,1,01-02-2013 02:57:00 PM,51.8127,3.6108,23,0.09226806706468219,0.07631318106812097,45
19683,NS-IBTS,2013,1,01-02-2013 03:17:00 PM,58.3232,0.496,150,0.0,0.0,45
19684,NS-IBTS,2013,1,01-02-2013 03:23:00 PM,56.1211,1.5105,81,0.0,0.0,45
19685,NS-IBTS,2013,1,01-02-2013 03:29:00 PM,57.3023,0.9068,96,0.0,0.0,45
19686,NS-IBTS,2013,1,01-02-2013 04:12:00 PM,57.83,5.4817,127,0.0,0.0,45
19687,NS-IBTS,2013,1,02-02-2013 07:32:00 AM,53.2369,3.4286,36,0.0569326348946807,0.07631318106812097,45
19688,NS-IBTS,2013,1,02-02-2013 07:50:00 AM,58.3735,1.1653,130,0.0,0.17869335031231862,45
19689,NS-IBTS,2013,1,02-02-2013 07:56:00 AM,56.7116,-2.2475,54,0.0,0.0,45
19690,NS-IBTS,2013,1,02-02-2013 08:33:00 AM,57.881,-3.2672,61,0.06650369478868358,0.0,45
19691,NS-IBTS,2013,1,02-02-2013 08:35:00 AM,56.795,6.3117,51,0.05624896349766889,0.11376056553130037,45
19692,NS-IBTS,2013,1,02-02-2013 10:47:00 AM,58.1752,-3.174,66,0.03980296103188755,0.0,45
19693,NS-IBTS,2013,1,02-02-2013 11:03:00 AM,58.6482,1.1572,125,0.0,0.0,45
19694,NS-IBTS,2013,1,02-02-2013 12:20:00 PM,53.3866,2.6826,34,0.0,0.0,45
19695,NS-IBTS,2013,1,02-02-2013 12:44:00 PM,56.9167,7.2417,34,0.0,0.0,45
19696,NS-IBTS,2013,1,02-02-2013 12:50:00 PM,58.0428,-2.905,56,0.0,0.0,45
19697,NS-IBTS,2013,1,02-02-2013 01:33:00 PM,58.8073,0.8527,130,0.0,0.0,45
19698,NS-IBTS,2013,1,02-02-2013 03:18:00 PM,57.8268,-2.4703,90,0.03285163973226016,0.07631318106812097,45
19699,NS-IBTS,2013,1,02-02-2013 03:47:00 PM,53.5793,2.2119,20,0.0,0.0,45
19700,NS-IBTS,2013,1,02-02-2013 03:50:00 PM,57.155,7.5517,52,0.0253490602784477,0.0,45
19701,NS-IBTS,2013,1,03-02-2013 07:23:00 AM,57.1733,6.3283,67,0.0,0.0,45
19702,NS-IBTS,2013,1,03-02-2013 07:40:00 AM,58.4298,-0.7915,115,0.0,0.3636083894125824,45
19703,NS-IBTS,2013,1,03-02-2013 07:50:00 AM,53.4597,0.6697,94,0.1460926656264182,0.0,45
19704,NS-IBTS,2013,1,03-02-2013 08:11:00 AM,55.9771,-1.0772,61,0.0,0.0,45
19705,NS-IBTS,2013,1,03-02-2013 10:42:00 AM,55.8831,-0.7563,81,0.06424161711831275,0.07631318106812097,45
19706,NS-IBTS,2013,1,03-02-2013 10:45:00 AM,58.1197,-1.1492,115,0.0,0.0,45
19707,NS-IBTS,2013,1,03-02-2013 11:02:00 AM,53.8285,0.8731,44,0.24560966925029504,0.3558482701757031,45
19708,NS-IBTS,2013,1,03-02-2013 11:02:00 AM,57.2483,5.555,55,0.0,0.0,45
19709,NS-IBTS,2013,1,03-02-2013 01:27:00 PM,57.8148,-0.8893,95,0.0,0.5012522172772326,45
19710,NS-IBTS,2013,1,03-02-2013 02:16:00 PM,53.6695,1.5429,91,0.0,0.08778404634629454,45
19711,NS-IBTS,2013,1,03-02-2013 03:16:00 PM,55.3813,0.191,84,0.07848674022375747,0.19007374659942133,45
19712,NS-IBTS,2013,1,03-02-2013 03:43:00 PM,56.825,5.5267,49,0.06581221008453363,0.0,45
19713,NS-IBTS,2013,1,04-02-2013 07:30:00 AM,57.275,4.5233,58,0.0,0.08778404634629454,45
19714,NS-IBTS,2013,1,04-02-2013 07:37:00 AM,53.9153,0.263,50,0.17131845058094147,0.16409722741441551,45
19715,NS-IBTS,2013,1,04-02-2013 07:46:00 AM,54.1792,0.2553,62,0.6252159958030695,1.1200034287054748,45
19716,NS-IBTS,2013,1,04-02-2013 10:12:00 AM,54.4134,0.3025,70,0.1678355705892628,0.16409722741441551,45
19717,NS-IBTS,2013,1,04-02-2013 12:19:00 PM,57.0495,-1.7455,118,0.0,0.0,45
19718,NS-IBTS,2013,1,04-02-2013 02:34:00 PM,56.75,-1.5475,49,0.1403953261570283,0.11376056553130037,45
19719,NS-IBTS,2013,1,04-02-2013 04:10:00 PM,54.9106,-0.216,88,0.32550149581735205,0.5786573164477788,45
19720,NS-IBTS,2013,1,05-02-2013 07:26:00 AM,56.7133,4.42,52,0.0,0.0,45
19721,NS-IBTS,2013,1,05-02-2013 07:38:00 AM,55.8796,-1.3256,92,0.21140586181897472,0.10025625037369874,45
19722,NS-IBTS,2013,1,05-02-2013 07:59:00 AM,56.3981,-2.0608,53,0.0421937897143833,0.0,45
19723,NS-IBTS,2013,1,05-02-2013 09:15:00 AM,54.3373,0.8744,58,0.0,0.0,45
19724,NS-IBTS,2013,1,05-02-2013 10:34:00 AM,56.3648,-1.4393,57,0.04335186596255122,0.0,45
19725,NS-IBTS,2013,1,05-02-2013 11:03:00 AM,55.4083,-1.14,97,0.10561517111642119,0.20154461187759493,45
19726,NS-IBTS,2013,1,05-02-2013 11:59:00 AM,54.3754,1.3487,38,0.0,0.0,45
19727,NS-IBTS,2013,1,05-02-2013 12:26:00 PM,57.5298,-1.3037,115,0.0,0.0,45
19728,NS-IBTS,2013,1,05-02-2013 12:27:00 PM,56.7783,3.5233,64,0.0,0.0,45
19729,NS-IBTS,2013,1,05-02-2013 01:35:00 PM,55.5511,-0.8376,101,0.08246334229028883,0.2420877046444027,45
19730,NS-IBTS,2013,1,05-02-2013 03:56:00 PM,55.8938,0.0441,80,0.07848674022375747,0.2161111854593969,45
19731,NS-IBTS,2013,1,05-02-2013 04:26:00 PM,55.3838,-0.4174,70,0.12692847727931728,0.0,45
19732,NS-IBTS,2013,1,05-02-2013 04:29:00 PM,57.1933,3.3617,64,0.0,0.0,45
19733,NS-IBTS,2013,1,06-02-2013 07:16:00 AM,56.7817,2.6717,72,0.0,0.0,45
19734,NS-IBTS,2013,1,06-02-2013 07:27:00 AM,58.2035,-2.5085,60,0.18776445304672285,0.6948935314412614,45
19735,NS-IBTS,2013,1,06-02-2013 07:36:00 AM,55.0902,0.696,82,0.04759048491255755,0.41765579733699176,45
19736,NS-IBTS,2013,1,06-02-2013 07:42:00 AM,53.7641,3.4759,37,0.0,0.0,45
19737,NS-IBTS,2013,1,06-02-2013 10:38:00 AM,57.8128,-2.5932,90,0.03980296103188755,0.0,45
19738,NS-IBTS,2013,1,06-02-2013 11:18:00 AM,54.2871,3.5028,45,0.03285163973226016,0.0,45
19739,NS-IBTS,2013,1,06-02-2013 11:44:00 AM,55.152,1.3403,44,0.0,0.0,45
19740,NS-IBTS,2013,1,06-02-2013 12:17:00 PM,57.2633,2.55,81,0.0,0.0,45
19741,NS-IBTS,2013,1,06-02-2013 01:45:00 PM,57.884,-3.314,60,0.13151548954905395,0.0,45
19742,NS-IBTS,2013,1,06-02-2013 02:05:00 PM,54.5743,3.3412,41,0.0,0.0,45
19743,NS-IBTS,2013,1,06-02-2013 03:38:00 PM,54.7164,0.7368,81,0.0,0.0,45
19744,NS-IBTS,2013,1,06-02-2013 04:22:00 PM,58.1448,-3.1243,61,0.0,0.08778404634629454,45
19745,NS-IBTS,2013,1,07-02-2013 07:14:00 AM,57.8067,2.625,67,0.0,0.0,45
19746,NS-IBTS,2013,1,07-02-2013 07:25:00 AM,54.8111,6.1645,41,0.07024682085561147,0.0,45
19747,NS-IBTS,2013,1,07-02-2013 07:41:00 AM,53.239,2.3203,37,0.0,0.0,45
19748,NS-IBTS,2013,1,07-02-2013 07:46:00 AM,55.4188,2.7705,41,0.0,0.0,45
19749,NS-IBTS,2013,1,07-02-2013 07:48:00 AM,57.8698,-1.0623,103,0.0,0.10025625037369874,45
19750,NS-IBTS,2013,1,07-02-2013 07:59:00 AM,58.8238,-0.068,140,0.0,0.0,45
19751,NS-IBTS,2013,1,07-02-2013 09:38:00 AM,57.9242,-0.9348,99,0.0,0.0,45
19752,NS-IBTS,2013,1,07-02-2013 10:01:00 AM,55.6149,2.767,64,0.0,0.0,45
19753,NS-IBTS,2013,1,07-02-2013 10:22:00 AM,57.7817,3.3433,64,0.0,0.0,45
19754,NS-IBTS,2013,1,07-02-2013 10:34:00 AM,53.2241,3.1086,23,0.0,0.0,45
19755,NS-IBTS,2013,1,07-02-2013 11:38:00 AM,54.8711,7.1364,27,0.0,0.0,45
19756,NS-IBTS,2013,1,07-02-2013 11:42:00 AM,58.0772,-1.1338,109,0.0,0.0,45
19757,NS-IBTS,2013,1,07-02-2013 12:58:00 PM,58.7493,-1.6065,105,0.0,0.38023796218991357,45
19758,NS-IBTS,2013,1,07-02-2013 01:05:00 PM,55.5612,3.2842,42,0.0,0.0,45
19759,NS-IBTS,2013,1,07-02-2013 02:03:00 PM,58.17,3.3917,84,0.0,0.0,45
19760,NS-IBTS,2013,1,07-02-2013 02:21:00 PM,58.104,-0.6568,107,0.0,0.0,45
19761,NS-IBTS,2013,1,07-02-2013 02:47:00 PM,53.5378,2.7508,25,0.0,0.0,45
19762,NS-IBTS,2013,1,07-02-2013 03:08:00 PM,55.3219,7.519,24,0.0,0.0,45
19763,NS-IBTS,2013,1,07-02-2013 03:45:00 PM,55.2545,3.4377,30,0.0,0.0,45
19764,NS-IBTS,2013,1,07-02-2013 04:04:00 PM,58.8303,-2.3923,80,0.06581221008453363,0.07631318106812097,45
19765,NS-IBTS,2013,1,08-02-2013 07:18:00 AM,55.1302,6.5408,44,0.08292591708255904,0.0,45
19766,NS-IBTS,2013,1,08-02-2013 07:23:00 AM,58.613,-3.8053,55,0.0,0.0,45
19767,NS-IBTS,2013,1,08-02-2013 07:40:00 AM,57.8472,1.2952,93,0.0,0.0,45
19768,NS-IBTS,2013,1,08-02-2013 07:48:00 AM,58.2733,2.3583,73,0.0,0.0,45
19769,NS-IBTS,2013,1,08-02-2013 09:49:00 AM,58.8402,-3.7787,100,0.7412322438830601,2.137762660436109,45
19770,NS-IBTS,2013,1,08-02-2013 10:23:00 AM,54.7607,6.4669,37,0.04562257323807968,0.0,45
19771,NS-IBTS,2013,1,08-02-2013 10:23:00 AM,57.8687,0.6973,139,0.0,0.0,45
19772,NS-IBTS,2013,1,08-02-2013 10:57:00 AM,58.6617,2.4833,103,0.0,0.0,45
19773,NS-IBTS,2013,1,08-02-2013 12:58:00 PM,58.1537,0.8537,155,0.0,0.0,45
19774,NS-IBTS,2013,1,08-02-2013 01:01:00 PM,59.2303,-3.503,100,0.0,0.43534762853852327,45
19775,NS-IBTS,2013,1,08-02-2013 02:35:00 PM,54.7543,5.5647,46,0.0,0.0,45
19776,NS-IBTS,2013,1,08-02-2013 03:11:00 PM,58.1763,1.2525,134,0.0,0.0,45
19777,NS-IBTS,2013,1,08-02-2013 03:53:00 PM,59.2017,1.6133,112,0.0,0.0,45
19778,NS-IBTS,2013,1,08-02-2013 03:57:00 PM,59.4067,-3.9495,140,0.0,0.0,45
19779,NS-IBTS,2013,1,08-02-2013 04:33:00 PM,54.9515,8.0962,14,0.0,0.0,45
19780,NS-IBTS,2013,1,09-02-2013 07:09:00 AM,55.6608,6.83,35,0.0,0.0,45
19781,NS-IBTS,2013,1,09-02-2013 07:18:00 AM,54.6922,4.6343,49,0.004434610771077842,0.0,45
19782,NS-IBTS,2013,1,09-02-2013 07:35:00 AM,56.7738,4.4847,57,0.0,0.0,45
19783,NS-IBTS,2013,1,09-02-2013 07:45:00 AM,60.3662,-2.705,180,0.0,0.10025625037369874,45
19784,NS-IBTS,2013,1,09-02-2013 09:44:00 AM,55.5181,7.1559,30,0.0,0.0,45
19785,NS-IBTS,2013,1,09-02-2013 10:23:00 AM,55.1123,4.4341,51,0.1391986607521338,0.16409722741441551,45
19786,NS-IBTS,2013,1,09-02-2013 11:04:00 AM,60.046,-3.2957,180,0.0,0.0,45
19787,NS-IBTS,2013,1,09-02-2013 11:19:00 AM,57.2445,4.139,63,0.0,0.0,45
19788,NS-IBTS,2013,1,09-02-2013 12:42:00 PM,55.0582,4.8349,43,0.026700733756796022,0.0,45
19789,NS-IBTS,2013,1,09-02-2013 01:01:00 PM,55.3167,6.6222,40,0.0,0.0,45
19790,NS-IBTS,2013,1,09-02-2013 02:03:00 PM,57.4443,3.488,66,0.0,0.0,45
19791,NS-IBTS,2013,1,09-02-2013 02:40:00 PM,59.564,-3.8343,160,0.0,0.0,45
19792,NS-IBTS,2013,1,09-02-2013 02:58:00 PM,55.1155,5.1771,42,0.0,0.08778404634629454,45
19793,NS-IBTS,2013,1,09-02-2013 03:28:00 PM,57.5238,3.6808,74,0.0,0.0,45
19794,NS-IBTS,2013,1,10-02-2013 07:18:00 AM,54.4514,2.2265,19,0.0,0.0,45
19795,NS-IBTS,2013,1,10-02-2013 07:20:00 AM,57.8745,4.302,91,0.0,0.0,45
19796,NS-IBTS,2013,1,10-02-2013 07:21:00 AM,54.2741,3.5065,46,0.0,0.0,45
19797,NS-IBTS,2013,1,10-02-2013 07:32:00 AM,59.8015,-2.5438,100,0.21457411742353216,0.5273192054533092,45
19798,NS-IBTS,2013,1,10-02-2013 09:29:00 AM,59.8022,-2.1312,110,0.0,0.0,45
19799,NS-IBTS,2013,1,10-02-2013 10:15:00 AM,58.2297,4.311,139,0.0,0.0,45
19800,NS-IBTS,2013,1,10-02-2013 10:26:00 AM,54.7335,3.3346,43,0.0,0.0,45
19801,NS-IBTS,2013,1,10-02-2013 11:31:00 AM,54.6035,1.2013,29,0.0,0.0,45
19802,NS-IBTS,2013,1,10-02-2013 11:59:00 AM,59.9655,-1.5777,120,0.0,0.0,45
19803,NS-IBTS,2013,1,10-02-2013 01:22:00 PM,60.0278,-1.4968,130,0.0,0.0,45
19804,NS-IBTS,2013,1,10-02-2013 01:45:00 PM,58.248,3.4607,104,0.0,0.0,45
19805,NS-IBTS,2013,1,10-02-2013 01:47:00 PM,54.776,2.6027,23,0.0,0.0,45
19806,NS-IBTS,2013,1,10-02-2013 02:59:00 PM,60.133,-1.7167,80,0.0,0.16076477056362437,45
19807,NS-IBTS,2013,1,10-02-2013 03:18:00 PM,54.7141,0.7292,76,0.0,0.11376056553130037,45
19808,NS-IBTS,2013,1,10-02-2013 04:19:00 PM,58.187,2.8818,75,0.0,0.0,45
19809,NS-IBTS,2013,1,10-02-2013 04:21:00 PM,59.8183,3.24,180,0.0,0.0,45
19810,NS-IBTS,2013,1,11-02-2013 07:24:00 AM,54.0971,2.3645,72,0.0,0.0,45
19811,NS-IBTS,2013,1,11-02-2013 07:37:00 AM,59.2517,0.3917,132,0.013827576969020311,0.0,45
19812,NS-IBTS,2013,1,11-02-2013 07:39:00 AM,60.6185,-2.2663,160,0.0,0.0,45
19813,NS-IBTS,2013,1,11-02-2013 07:43:00 AM,58.8643,3.2755,122,0.0,0.0,45
19814,NS-IBTS,2013,1,11-02-2013 09:47:00 AM,54.8493,-0.2164,69,0.06169894695425028,0.34569145087091135,45
19815,NS-IBTS,2013,1,11-02-2013 10:37:00 AM,60.9125,-1.8878,135,0.0,0.11376056553130037,45
19816,NS-IBTS,2013,1,11-02-2013 10:58:00 AM,59.6717,0.535,129,0.0,0.0,45
19817,NS-IBTS,2013,1,11-02-2013 11:15:00 AM,58.7985,2.5058,112,0.0,0.0,45
19818,NS-IBTS,2013,1,11-02-2013 11:24:00 AM,54.4156,1.5604,57,0.0,0.0,45
19819,NS-IBTS,2013,1,11-02-2013 01:13:00 PM,60.9632,-1.2752,120,0.0,0.0,45
19820,NS-IBTS,2013,1,11-02-2013 02:31:00 PM,54.7793,1.2969,40,0.0,0.0,45
19821,NS-IBTS,2013,1,11-02-2013 02:37:00 PM,58.7995,1.6707,110,0.0015515977693011255,0.0,45
19822,NS-IBTS,2013,1,11-02-2013 02:55:00 PM,61.0363,-1.2385,140,0.0,0.0,45
19823,NS-IBTS,2013,1,11-02-2013 03:17:00 PM,59.7417,1.365,107,0.0,0.0,45
19824,NS-IBTS,2013,1,11-02-2013 04:14:00 PM,55.3735,-1.1557,88,0.0,0.0,45
19825,NS-IBTS,2013,1,12-02-2013 07:28:00 AM,51.8191,2.028,25,0.09605192452955644,0.4343155319328874,45
19826,NS-IBTS,2013,1,12-02-2013 07:28:00 AM,60.7367,0.47,142,1.465299634106458,0.0,45
19827,NS-IBTS,2013,1,12-02-2013 07:29:00 AM,61.2595,-0.344,170,0.0,0.0,45
19828,NS-IBTS,2013,1,12-02-2013 07:34:00 AM,59.3217,1.2375,113,0.0,0.0,45
19829,NS-IBTS,2013,1,12-02-2013 08:32:00 AM,53.8142,2.5636,33,0.0,0.0,45
19830,NS-IBTS,2013,1,12-02-2013 08:54:00 AM,55.344,-0.1226,70,0.06581221008453363,0.08778404634629454,45
19831,NS-IBTS,2013,1,12-02-2013 10:02:00 AM,51.534,1.749,34,0.0,0.0,45
19832,NS-IBTS,2013,1,12-02-2013 10:33:00 AM,59.3353,0.4872,133,0.0,0.0,45
19833,NS-IBTS,2013,1,12-02-2013 11:12:00 AM,60.7817,-0.6192,120,0.0,0.0,45
19834,NS-IBTS,2013,1,12-02-2013 11:23:00 AM,60.2417,0.5683,165,0.0,0.0,45
19835,NS-IBTS,2013,1,12-02-2013 11:28:00 AM,53.2713,2.464,29,0.0,0.0,45
19836,NS-IBTS,2013,1,12-02-2013 12:54:00 PM,51.361,1.766,42,0.03980296103188755,0.07631318106812097,45
19837,NS-IBTS,2013,1,12-02-2013 02:04:00 PM,58.8772,0.2233,141,0.0027655153938040624,0.0,45
19838,NS-IBTS,2013,1,12-02-2013 03:04:00 PM,53.2265,1.7953,35,0.0,0.0,45
19839,NS-IBTS,2013,1,12-02-2013 03:31:00 PM,55.245,1.4129,42,0.0,0.0,45
19840,NS-IBTS,2013,1,12-02-2013 03:45:00 PM,60.2867,1.4067,130,0.0,0.0,45
19841,NS-IBTS,2013,1,12-02-2013 03:50:00 PM,60.1235,-0.3188,140,0.0,0.0,45
19842,NS-IBTS,2013,1,12-02-2013 04:13:00 PM,50.9951,1.2168,28,0.0,0.0,45
19843,NS-IBTS,2013,1,13-02-2013 07:07:00 AM,54.8847,2.3388,27,0.0,0.0,45
19844,NS-IBTS,2013,1,13-02-2013 07:20:00 AM,52.2526,2.3548,43,0.5114221828946249,0.7735637786473605,45
19845,NS-IBTS,2013,1,13-02-2013 07:23:00 AM,61.24,0.4933,165,0.39210452631058657,0.0,45
19846,NS-IBTS,2013,1,13-02-2013 07:29:00 AM,59.7837,-0.4685,140,0.0,0.0,45
19847,NS-IBTS,2013,1,13-02-2013 07:31:00 AM,50.5413,0.506,42,0.0,0.8578123826939492,45
19848,NS-IBTS,2013,1,13-02-2013 09:48:00 AM,55.2139,2.5665,33,0.0,0.0,45
19849,NS-IBTS,2013,1,13-02-2013 10:26:00 AM,50.1196,0.3966,38,0.0,0.0,45
19850,NS-IBTS,2013,1,13-02-2013 11:02:00 AM,51.6661,2.1651,49,0.0,0.0,45
19851,NS-IBTS,2013,1,13-02-2013 11:14:00 AM,61.245,-0.345,168,0.19205615967876843,0.0,45
19852,NS-IBTS,2013,1,13-02-2013 12:27:00 PM,55.3193,3.2182,29,0.0,0.0,45
19853,NS-IBTS,2013,1,13-02-2013 12:46:00 PM,49.9248,0.2896,33,0.0,0.0,45
19854,NS-IBTS,2013,1,13-02-2013 01:41:00 PM,51.5546,1.7544,43,0.004434610771077842,0.0,45
19855,NS-IBTS,2013,1,13-02-2013 02:29:00 PM,55.527,3.3007,40,0.0,0.0,45
19856,NS-IBTS,2013,1,13-02-2013 04:15:00 PM,50.3176,1.0166,30,0.0,0.17869335031231862,45
19857,NS-IBTS,2013,1,14-02-2013 07:27:00 AM,59.089,-0.84,135,0.0,0.08778404634629454,45
19858,NS-IBTS,2013,1,14-02-2013 07:50:00 AM,58.8275,-2.3958,77,0.0,0.0,45
19859,NS-IBTS,2013,1,14-02-2013 08:12:00 AM,50.941,1.5783,32,0.0027655153938040624,0.0,45
19860,NS-IBTS,2013,1,14-02-2013 10:31:00 AM,51.1053,2.0451,30,0.15320565602897873,0.08778404634629454,45
19861,NS-IBTS,2013,1,14-02-2013 10:48:00 AM,59.2567,-1.4937,100,0.0,0.0,45
19862,NS-IBTS,2013,1,14-02-2013 01:57:00 PM,59.2108,-2.2172,80,0.32682977446153705,0.2903299969731201,45
19863,NS-IBTS,2013,1,14-02-2013 02:06:00 PM,61.18,-1.39,173,0.05320000991326454,0.0,45
19864,NS-IBTS,2013,1,14-02-2013 02:28:00 PM,51.476,3.1708,11,0.0,0.0,45
19865,NS-IBTS,2013,1,14-02-2013 04:24:00 PM,51.7431,3.3726,24,0.0,0.0,45
19866,NS-IBTS,2013,1,15-02-2013 07:18:00 AM,56.0398,5.2947,41,0.04923235664204079,0.07894598581497114,45
19867,NS-IBTS,2013,1,15-02-2013 07:42:00 AM,59.0498,-2.0722,73,0.06581221008453363,0.16076477056362437,45
19868,NS-IBTS,2013,1,15-02-2013 07:55:00 AM,52.2185,4.3745,10,0.0,0.0,45
19869,NS-IBTS,2013,1,15-02-2013 09:25:00 AM,59.048,-1.778,89,0.0,0.5734933235049777,45
19870,NS-IBTS,2013,1,15-02-2013 09:35:00 AM,55.9523,4.8305,40,0.0,0.0,45
19871,NS-IBTS,2013,1,15-02-2013 12:08:00 PM,58.8702,-1.2385,114,0.0,0.0,45
19872,NS-IBTS,2013,1,15-02-2013 12:44:00 PM,56.0353,4.1715,59,0.0,0.0,45
19873,NS-IBTS,2013,1,15-02-2013 02:41:00 PM,58.8958,-0.657,137,0.0,0.0,45
19874,NS-IBTS,2013,1,15-02-2013 03:13:00 PM,56.2246,3.8009,72,0.0,0.0,45
